station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40900,Howard,1/1/2019,4649,3064.5,2364.8,126361
41190,Jarvis,1/1/2019,1286,1037.8,802.2,36453
40100,Morse,1/1/2019,3860.8,2678,2151.6,106407
41300,Loyola,1/1/2019,4310.6,3192.3,2473.6,119971
40760,Granville,1/1/2019,3333.1,2462.8,1841,92385
40880,Thorndale,1/1/2019,2658.8,1688.3,1296.6,71729
41380,Bryn Mawr,1/1/2019,4037.6,2662.8,1974,109348
40340,Berwyn,1/1/2019,2850.4,1935.3,1484.6,77873
41200,Argyle,1/1/2019,2633.2,2055.3,1604.6,74175
40770,Lawrence,1/1/2019,2639.2,2098.5,1695,74932
40540,Wilson,1/1/2019,5789.3,3707.5,2684.8,155619
40080,Sheridan,1/1/2019,4260.4,2597.5,1861,113423
41420,Addison-North Main,1/1/2019,5409.3,3418.3,2978.2,147569
41320,Belmont-North Main,1/1/2019,10183.3,7123,5562.6,280337
41220,Fullerton,1/1/2019,11121.3,6136.5,4827.4,293352
40650,North/Clybourn,1/1/2019,4874.3,3877,3023.8,137861
40630,Clark/Division,1/1/2019,6598.4,4857.8,3781.4,183502
41450,Chicago/State,1/1/2019,11662.7,8252.5,6344,321309
40330,Grand/State,1/1/2019,9208.1,7657.8,6362.2,265020
41660,Lake/State,1/1/2019,18699.6,9137,6421.8,480049
41090,Monroe/State,1/1/2019,9033.6,2897,2111,220882
40560,Jackson/State,1/1/2019,8177.9,2588.5,1951,200023
41490,Harrison,1/1/2019,3015,2073.5,1647.6,82861
41400,Roosevelt,1/1/2019,8426.8,6070.5,5279.8,236071
41000,Cermak-Chinatown,1/1/2019,2923.1,2995.5,2416.8,88375
40190,Sox-35th-Dan Ryan,1/1/2019,3119.9,1763.3,1552.4,83453
41230,47th-Dan Ryan,1/1/2019,2296.2,1610,1287.6,63395
41170,Garfield-Dan Ryan,1/1/2019,2525,1893.3,1423.8,70241
40910,63rd-Dan Ryan,1/1/2019,2561.3,1736,1474.2,70664
40990,69th,1/1/2019,4013.1,2913.5,2368.4,111784
40240,79th,1/1/2019,5349,3741.8,3134.8,148318
41430,87th,1/1/2019,3236.3,2243,1845.4,89398
40450,95th/Dan Ryan,1/1/2019,7984,4788.8,3911,214357
41050,Linden,1/1/2019,727.1,343.8,237.4,18559
41250,Central-Evanston,1/1/2019,674.7,285.3,256.2,17266
40400,Noyes,1/1/2019,824.8,465.3,301.4,21513
40520,Foster,1/1/2019,683.8,430,257.2,18050
40050,Davis,1/1/2019,3094,1969,1396.8,82929
40690,Dempster,1/1/2019,695.5,520.8,393,19350
40270,Main,1/1/2019,990.4,648.5,458,26673
40840,South Boulevard,1/1/2019,673.2,334.3,209.6,17196
40140,Dempster-Skokie,1/1/2019,1512.8,624.3,506.2,38310
41680,Oakton-Skokie,1/1/2019,810,279.5,203.2,19954
40890,O'Hare Airport,1/1/2019,8986,7233.3,8606.4,269656
40820,Rosemont,1/1/2019,5133.2,2486,1934.2,132545
40230,Cumberland,1/1/2019,3665.4,1241.5,996,90585
40750,Harlem-O'Hare,1/1/2019,2552.5,1019,745,63955
41280,Jefferson Park,1/1/2019,5373.2,2653.8,2113.8,139394
41330,Montrose-O'Hare,1/1/2019,2339.4,1005.5,779.4,59385
40550,Irving Park-O'Hare,1/1/2019,3691.9,1906,1458.6,96138
41240,Addison-O'Hare,1/1/2019,2564.4,1029.5,743.8,64253
40060,Belmont-O'Hare,1/1/2019,4121.4,2048.3,1601.8,106872
41020,Logan Square,1/1/2019,6618,3461.3,2533,172105
40570,California/Milwaukee,1/1/2019,4849.6,2444.5,1829.6,125618
40670,Western/Milwaukee,1/1/2019,4852.9,2061.8,1609,123055
40590,Damen/Milwaukee,1/1/2019,5386.2,3312.3,2626.2,144877
40320,Division/Milwaukee,1/1/2019,5550.7,2523,1955.4,141985
41410,Chicago/Milwaukee,1/1/2019,3309.2,1347.8,1028.8,83338
40490,Grand/Milwaukee,1/1/2019,2520.4,1298.3,1030.8,65795
40370,Washington/Dearborn,1/1/2019,12013.8,4734.3,3515.2,300816
40790,Monroe/Dearborn,1/1/2019,7189.7,1624.8,1197,170658
40070,Jackson/Dearborn,1/1/2019,5908.5,1908.8,1528.4,145263
41340,LaSalle,1/1/2019,2488.5,839,703.4,61621
40430,Clinton-Forest Park,1/1/2019,3047.6,842.5,739.4,74115
40350,UIC-Halsted,1/1/2019,4945.4,1423,1102,120000
40470,Racine,1/1/2019,1924.3,743,605.6,48335
40810,Medical Center,1/1/2019,2469.5,799,603,60540
40220,Western-Forest Park,1/1/2019,1344.8,704,561.8,35211
40250,Kedzie-Homan-Forest Park,1/1/2019,1572,968.5,836.2,42640
40920,Pulaski-Forest Park,1/1/2019,1580.4,1223,1045,44885
40970,Cicero-Forest Park,1/1/2019,1130.8,729.8,590.2,30747
40010,Austin-Forest Park,1/1/2019,1627.9,628.5,494.2,40799
40180,Oak Park-Forest Park,1/1/2019,1550.8,465.5,345.2,37706
40980,Harlem-Forest Park,1/1/2019,1070.1,508,351.4,27331
40390,Forest Park,1/1/2019,2784.6,1161.3,890.2,70357
41030,Polk,1/1/2019,2781.1,556.8,368.4,65254
40830,18th,1/1/2019,1440.8,838,545,37774
40210,Damen-Cermak,1/1/2019,1290.9,660.3,449.6,33289
40740,Western-Cermak,1/1/2019,923.6,506.5,357.2,24132
40440,California-Cermak,1/1/2019,1127.4,595.8,436.8,29369
41040,Kedzie-Cermak,1/1/2019,844.2,475.8,360,22275
40780,Central Park,1/1/2019,958.3,547.3,396.4,25254
40150,Pulaski-Cermak,1/1/2019,880.3,537.3,424,23635
40600,Kostner,1/1/2019,423.4,241.5,183.8,11200
40420,Cicero-Cermak,1/1/2019,979.3,626.8,484.8,26476
40580,54th/Cermak,1/1/2019,1778.9,871.3,580.8,45524
40020,Harlem-Lake,1/1/2019,3151.4,1714,1180,82086
41350,Oak Park-Lake,1/1/2019,1313,573.3,358.4,32972
40610,Ridgeland,1/1/2019,1161.5,375,236.6,28235
41260,Austin-Lake,1/1/2019,1560.6,771.8,586.6,40353
40280,Central-Lake,1/1/2019,1628.9,992.8,748.4,43549
40700,Laramie,1/1/2019,940.9,579.3,465.8,25346
40480,Cicero-Lake,1/1/2019,1004.5,672.5,551.4,27546
40030,Pulaski-Lake,1/1/2019,1286.6,862.8,711.4,35314
41670,Conservatory,1/1/2019,712.3,532.5,399.8,19800
41070,Kedzie-Lake,1/1/2019,1198.9,648.8,513.4,31537
41360,California-Lake,1/1/2019,899.6,419.3,319.8,23068
40170,Ashland-Lake,1/1/2019,2040,1022,593.8,51938
41510,Morgan-Lake,1/1/2019,2983.1,1570,1091.6,77366
41160,Clinton-Lake,1/1/2019,3930.1,982.5,663.6,93711
41690,Cermak-McCormick Place,1/1/2019,1232.2,727.8,546.4,32751
41120,35-Bronzeville-IIT,1/1/2019,1354.7,667,468.4,34814
40300,Indiana,1/1/2019,676.2,316.3,261.2,17447
41270,43rd,1/1/2019,808.1,381.8,298.6,20798
41080,47th-South Elevated,1/1/2019,889.5,500,374.6,23441
40130,51st,1/1/2019,839.8,491.8,393.4,22410
40510,Garfield-South Elevated,1/1/2019,727.5,343.5,258.8,18672
41140,King Drive,1/1/2019,415.3,241,202.6,11114
40720,East 63rd-Cottage Grove,1/1/2019,841,427.5,336.8,21897
40940,Halsted/63rd,1/1/2019,463.3,229,152.4,11870
40290,Ashland/63rd,1/1/2019,904.5,457.8,355.6,23508
41290,Kimball,1/1/2019,3543.1,2239.5,1392.8,93870
41180,Kedzie-Brown,1/1/2019,1740.4,1194,849.8,47313
40870,Francisco,1/1/2019,1429.4,760.3,485.8,36916
41010,Rockwell,1/1/2019,1649,780,505.2,41923
41480,Western-Brown,1/1/2019,3504.2,2211.3,1425.6,93065
40090,Damen-Brown,1/1/2019,2512.3,1321.3,802.2,64567
41500,Montrose-Brown,1/1/2019,2316.2,1277.8,822,60177
41460,Irving Park-Brown,1/1/2019,2893.8,1377.5,889.2,73619
41440,Addison-Brown,1/1/2019,2209.2,955.8,611.4,55483
41310,Paulina,1/1/2019,2478.8,1376.5,870.8,64394
40360,Southport,1/1/2019,3094.9,1899.5,1264.2,82007
41210,Wellington,1/1/2019,2780.7,1204.5,785.8,69923
40530,Diversey,1/1/2019,5012.2,2399.5,1578.4,127759
40660,Armitage,1/1/2019,3702,1956,1243.6,95486
40800,Sedgwick,1/1/2019,3156.5,1731.3,1238.2,82559
40710,Chicago/Franklin,1/1/2019,6238,2339.8,1448.6,153837
40460,Merchandise Mart,1/1/2019,7378.1,1468,931.4,172847
40930,Midway Airport,1/1/2019,6677.5,2853,2529.8,170967
40960,Pulaski-Orange,1/1/2019,4146.9,1647,1088,103259
41150,Kedzie-Midway,1/1/2019,2867.5,1359.5,947,73259
40310,Western-Orange,1/1/2019,3048.4,1460.3,1045.8,78135
40120,35th/Archer,1/1/2019,2491.6,1126.8,791.4,63280
41060,Ashland-Orange,1/1/2019,1305.1,666,516.2,33958
41130,Halsted-Orange,1/1/2019,2169.2,839.5,624.4,54202
40730,Washington/Wells,1/1/2019,7558.8,928.8,686,173439
40040,Quincy/Wells,1/1/2019,7207.5,1088.3,872.2,167280
40160,LaSalle/Van Buren,1/1/2019,2805.6,422.3,280.4,64815
40850,Library,1/1/2019,2914.8,1251,859.6,73427
40680,Adams/Wabash,1/1/2019,5897.5,2097,1381.6,145040
41700,Washington/Wabash,1/1/2019,8499.5,3835.5,2593.6,215300
40200,Randolph/Wabash,1/1/2019,0,0,0,0
40260,State/Lake,1/1/2019,9866.4,4739,3260,252316
40380,Clark/Lake,1/1/2019,18264.3,4436.5,3345.4,436287
40900,Howard,2/1/2019,5172,3179.8,2394.3,125736
41190,Jarvis,2/1/2019,1454.5,1071.5,833.8,36710
40100,Morse,2/1/2019,4379.7,2963.3,2224,108343
41300,Loyola,2/1/2019,5428.8,3947.3,2791,135528
40760,Granville,2/1/2019,3939.3,2942.5,2058,98788
40880,Thorndale,2/1/2019,3015,1785.3,1392.5,73011
41380,Bryn Mawr,2/1/2019,4551.4,2804.8,2056.8,110474
40340,Berwyn,2/1/2019,3188.2,2119,1615.5,78701
41200,Argyle,2/1/2019,2915.3,2331.3,1650,74230
40770,Lawrence,2/1/2019,3010.3,2247.8,1493.3,75169
40540,Wilson,2/1/2019,6705.5,4143.5,2787.5,161834
40080,Sheridan,2/1/2019,4817.7,2741.8,1920.8,115003
41420,Addison-North Main,2/1/2019,6134,3691,2853,148856
41320,Belmont-North Main,2/1/2019,11249.4,7585.8,5637.3,277879
41220,Fullerton,2/1/2019,13025.8,6603.5,5148.8,307525
40650,North/Clybourn,2/1/2019,5284.8,4056,3042.5,134089
40630,Clark/Division,2/1/2019,7358.8,5027.8,3894.8,182866
41450,Chicago/State,2/1/2019,13076.2,9086,6498.8,323862
40330,Grand/State,2/1/2019,10000,8113.3,5984.5,256391
41660,Lake/State,2/1/2019,20680.7,10033.5,6945.5,481530
41090,Monroe/State,2/1/2019,10139.8,3466.8,2342.3,226032
40560,Jackson/State,2/1/2019,9957.9,3253,2163.3,220823
41490,Harrison,2/1/2019,3923.5,2606.5,1797.5,96085
41400,Roosevelt,2/1/2019,9908.2,6839.3,4953.5,245335
41000,Cermak-Chinatown,2/1/2019,3457.8,3906.5,3399.8,98380
40190,Sox-35th-Dan Ryan,2/1/2019,3723.8,2223.5,1653.3,89983
41230,47th-Dan Ryan,2/1/2019,2570.2,1859.5,1315.5,64104
41170,Garfield-Dan Ryan,2/1/2019,2755.6,2162.8,1377.5,69272
40910,63rd-Dan Ryan,2/1/2019,2839.3,1995.5,1458.5,70601
40990,69th,2/1/2019,4387.3,3066.8,2265,109073
40240,79th,2/1/2019,5958.5,4042.8,3172.3,148030
41430,87th,2/1/2019,3593.3,2427.3,1869.3,89051
40450,95th/Dan Ryan,2/1/2019,8919,5129.8,3988.3,214852
41050,Linden,2/1/2019,819.7,344.3,248.5,18765
41250,Central-Evanston,2/1/2019,740.4,320,231.3,17013
40400,Noyes,2/1/2019,941.9,515.5,367.8,22370
40520,Foster,2/1/2019,814.4,500,317.5,19557
40050,Davis,2/1/2019,3415.3,2142,1400.8,82477
40690,Dempster,2/1/2019,766.6,532,439.8,19219
40270,Main,2/1/2019,1131.8,686,498.8,27374
40840,South Boulevard,2/1/2019,753.4,331.8,232.8,17325
40140,Dempster-Skokie,2/1/2019,1736.3,659.8,501.3,39370
41680,Oakton-Skokie,2/1/2019,910.9,300.8,207,20249
40890,O'Hare Airport,2/1/2019,9618.2,7142.5,7924.3,252631
40820,Rosemont,2/1/2019,5739.7,2726,1937.5,133447
40230,Cumberland,2/1/2019,4132.8,1236.8,911,91247
40750,Harlem-O'Hare,2/1/2019,2869.3,1062.3,760.5,64677
41280,Jefferson Park,2/1/2019,6000.4,2698,2130.5,139322
41330,Montrose-O'Hare,2/1/2019,2619.2,1080,776.3,59808
40550,Irving Park-O'Hare,2/1/2019,4094.7,1992.3,1490,95823
41240,Addison-O'Hare,2/1/2019,2885.5,1045.3,737.3,64839
40060,Belmont-O'Hare,2/1/2019,4696,2227.8,1636.3,109375
41020,Logan Square,2/1/2019,7445.7,3633.8,2663.5,174103
40570,California/Milwaukee,2/1/2019,5486,2609.3,1862,127605
40670,Western/Milwaukee,2/1/2019,5426.9,2267,1591.5,123972
40590,Damen/Milwaukee,2/1/2019,6038.7,3700.5,2540,145736
40320,Division/Milwaukee,2/1/2019,6169.3,2780.3,1962.8,142358
41410,Chicago/Milwaukee,2/1/2019,3872.3,1488,1093.5,87772
40490,Grand/Milwaukee,2/1/2019,2740.6,1322.8,1048.8,64298
40370,Washington/Dearborn,2/1/2019,13403.2,5065.5,3686.3,303071
40790,Monroe/Dearborn,2/1/2019,8128.6,1840.8,1363.8,175389
40070,Jackson/Dearborn,2/1/2019,7184.1,2141.3,1567.8,158517
41340,LaSalle,2/1/2019,3067.4,982.5,785.5,68420
40430,Clinton-Forest Park,2/1/2019,3389.9,871.3,797.5,74472
40350,UIC-Halsted,2/1/2019,7555.6,1880,1293.3,163805
40470,Racine,2/1/2019,2243.2,844.5,666,50905
40810,Medical Center,2/1/2019,2923.7,922.3,628.3,64676
40220,Western-Forest Park,2/1/2019,1594.8,766.3,608.8,37395
40250,Kedzie-Homan-Forest Park,2/1/2019,1725,1042.8,787,41818
40920,Pulaski-Forest Park,2/1/2019,1719.2,1328,1081.8,44023
40970,Cicero-Forest Park,2/1/2019,1250.2,763.8,570,30339
40010,Austin-Forest Park,2/1/2019,1880.8,648.3,471.8,42096
40180,Oak Park-Forest Park,2/1/2019,1820.1,465.3,335.3,39604
40980,Harlem-Forest Park,2/1/2019,1186.2,505.5,323.5,27039
40390,Forest Park,2/1/2019,3130.2,1194.8,862.5,70832
41030,Polk,2/1/2019,3234.5,609.3,378.5,68641
40830,18th,2/1/2019,1643.4,992.5,655.3,39459
40210,Damen-Cermak,2/1/2019,1470.1,721.8,462,34137
40740,Western-Cermak,2/1/2019,1038.3,559.3,366.5,24469
40440,California-Cermak,2/1/2019,1271.2,640.8,459.5,29824
41040,Kedzie-Cermak,2/1/2019,971.4,519,367.3,22973
40780,Central Park,2/1/2019,1078.5,580.5,395,25471
40150,Pulaski-Cermak,2/1/2019,999.9,594.5,427,24083
40600,Kostner,2/1/2019,471.8,267.5,162.5,11156
40420,Cicero-Cermak,2/1/2019,1099.3,666.8,479.8,26571
40580,54th/Cermak,2/1/2019,1995.7,926,602.3,46026
40020,Harlem-Lake,2/1/2019,3429.8,1802.5,1262.5,80855
41350,Oak Park-Lake,2/1/2019,1455.6,569.5,387.3,32938
40610,Ridgeland,2/1/2019,1287.3,386,245.8,28273
41260,Austin-Lake,2/1/2019,1695.9,829.3,580.3,39555
40280,Central-Lake,2/1/2019,1798.8,1045,757.3,43185
40700,Laramie,2/1/2019,1071.7,634,454.8,25788
40480,Cicero-Lake,2/1/2019,1118.2,712.3,542.3,27381
40030,Pulaski-Lake,2/1/2019,1360.3,878.8,647.3,33310
41670,Conservatory,2/1/2019,764.1,584.3,394.3,19195
41070,Kedzie-Lake,2/1/2019,1362.4,735.5,521.5,32275
41360,California-Lake,2/1/2019,977.2,440,325.3,22604
40170,Ashland-Lake,2/1/2019,2323.1,1052.5,679.5,53390
41510,Morgan-Lake,2/1/2019,3279.7,1789.5,1275,77852
41160,Clinton-Lake,2/1/2019,4464.4,1145.8,780.5,96993
41690,Cermak-McCormick Place,2/1/2019,1597.8,1161.5,806.3,39826
41120,35-Bronzeville-IIT,2/1/2019,1675.9,769.5,520.5,38677
40300,Indiana,2/1/2019,747.9,323,273.8,17345
41270,43rd,2/1/2019,913.6,393.3,295.3,21026
41080,47th-South Elevated,2/1/2019,991.6,529.5,386,23494
40130,51st,2/1/2019,905.9,481.5,366.3,21508
40510,Garfield-South Elevated,2/1/2019,935.7,484.3,343.3,22024
41140,King Drive,2/1/2019,447.2,228.8,192.3,10628
40720,East 63rd-Cottage Grove,2/1/2019,935.6,513.5,371,22250
40940,Halsted/63rd,2/1/2019,551.9,242.3,161.3,12651
40290,Ashland/63rd,2/1/2019,971.5,487,365.5,22839
41290,Kimball,2/1/2019,3985.3,2278.5,1468.8,94695
41180,Kedzie-Brown,2/1/2019,1933.7,1237.8,892.3,47194
40870,Francisco,2/1/2019,1615.8,728,536.8,37374
41010,Rockwell,2/1/2019,1824,730.5,529.5,41519
41480,Western-Brown,2/1/2019,3928.7,2224.5,1515.8,93534
40090,Damen-Brown,2/1/2019,2846.2,1253.5,850.5,65340
41500,Montrose-Brown,2/1/2019,2594.3,1284.8,890.5,60587
41460,Irving Park-Brown,2/1/2019,3242.4,1409,922.3,74172
41440,Addison-Brown,2/1/2019,2521.8,935,637.5,56726
41310,Paulina,2/1/2019,2758.4,1399,905.8,64386
40360,Southport,2/1/2019,3418.5,1814,1275.8,80728
41210,Wellington,2/1/2019,3074.9,1210,796.3,69523
40530,Diversey,2/1/2019,5502.6,2559,1657,126916
40660,Armitage,2/1/2019,4148.5,1929.8,1318.8,95963
40800,Sedgwick,2/1/2019,3505.5,1689.8,1371.8,82356
40710,Chicago/Franklin,2/1/2019,6918.9,2465.8,1606.5,154666
40460,Merchandise Mart,2/1/2019,8045.5,1449.8,962.8,170559
40930,Midway Airport,2/1/2019,7626.6,2916.5,2359.8,173636
40960,Pulaski-Orange,2/1/2019,4881.9,1729.8,1161.5,109202
41150,Kedzie-Midway,2/1/2019,3283.5,1408.3,982.5,75233
40310,Western-Orange,2/1/2019,3509.3,1528.8,1062.3,80550
40120,35th/Archer,2/1/2019,2889.7,1209.3,800.3,65831
41060,Ashland-Orange,2/1/2019,1493.8,702,526.3,34789
41130,Halsted-Orange,2/1/2019,2713.9,956,645,60682
40730,Washington/Wells,2/1/2019,8369,1120.5,754,174878
40040,Quincy/Wells,2/1/2019,7961.7,1104.3,941,167415
40160,LaSalle/Van Buren,2/1/2019,3154.6,409,304,65944
40850,Library,2/1/2019,3684.3,1506.8,956.8,83540
40680,Adams/Wabash,2/1/2019,7209.3,2483.8,1645,160700
41700,Washington/Wabash,2/1/2019,9515.8,4061.3,2582.5,216890
40260,State/Lake,2/1/2019,11647.7,5202.5,3572,268052
40380,Clark/Lake,2/1/2019,20078.2,4551.5,3532.3,433898
40900,Howard,3/1/2019,5188.7,3357.4,2515.2,138325
41190,Jarvis,3/1/2019,1449.2,1145.6,853.8,40430
40100,Morse,3/1/2019,4307.1,3089.6,2270.6,117250
41300,Loyola,3/1/2019,5174.8,4310.4,2802.6,144235
40760,Granville,3/1/2019,3865.3,3036.4,2065.4,106681
40880,Thorndale,3/1/2019,3015.6,1879.8,1405,79751
41380,Bryn Mawr,3/1/2019,4499.8,2903.8,2077.4,119401
40340,Berwyn,3/1/2019,3208.6,2191.6,1618.4,86430
41200,Argyle,3/1/2019,2943.2,2336,1726.8,82121
40770,Lawrence,3/1/2019,3007.3,2268.8,1645,82722
40540,Wilson,3/1/2019,6690,4190.2,2859.8,175740
40080,Sheridan,3/1/2019,4870.9,3339.4,2278.8,130379
41420,Addison-North Main,3/1/2019,5240,2817.2,1541.8,131835
41320,Belmont-North Main,3/1/2019,11656.4,9653.2,6644.8,326274
41220,Fullerton,3/1/2019,11540,7244,4985,303485
40650,North/Clybourn,3/1/2019,5282.6,4201.2,3066,147270
40630,Clark/Division,3/1/2019,7342.3,5471,3937.8,201232
41450,Chicago/State,3/1/2019,13040.5,10196.4,6964.6,359656
40330,Grand/State,3/1/2019,10457.7,10736.6,6772.4,307157
41660,Lake/State,3/1/2019,20609,12374.2,7147.8,530400
41090,Monroe/State,3/1/2019,9937.7,3788.8,2463.4,239953
40560,Jackson/State,3/1/2019,8827,3736,2476.4,216428
41490,Harrison,3/1/2019,3705.3,2829.6,1983,101875
41400,Roosevelt,3/1/2019,9888.9,7439,5349.2,271607
41000,Cermak-Chinatown,3/1/2019,3834.8,4376.8,3066,117745
40190,Sox-35th-Dan Ryan,3/1/2019,3728.6,2329.2,1691.8,98406
41230,47th-Dan Ryan,3/1/2019,2608,1838,1340.6,70660
41170,Garfield-Dan Ryan,3/1/2019,2772.8,2066.6,1364,75382
40910,63rd-Dan Ryan,3/1/2019,2874.3,1929.6,1512.4,77570
40990,69th,3/1/2019,4372.2,3122.4,2321.6,119037
40240,79th,3/1/2019,5932.8,4091.8,3209,161092
41430,87th,3/1/2019,3638,2524.2,1954.4,98791
40450,95th/Dan Ryan,3/1/2019,8751.3,5105,3931.8,228961
41050,Linden,3/1/2019,820.8,434.6,256.2,20690
41250,Central-Evanston,3/1/2019,712,346,237.2,17867
40400,Noyes,3/1/2019,848.9,528.8,323.6,22089
40520,Foster,3/1/2019,751.3,482,276.6,19570
40050,Davis,3/1/2019,3352,2225.2,1521.8,89128
40690,Dempster,3/1/2019,782.3,565.4,432.2,21417
40270,Main,3/1/2019,1104,728.8,492.8,29292
40840,South Boulevard,3/1/2019,739,359.8,249,18564
40140,Dempster-Skokie,3/1/2019,1667.4,833.4,576.4,42065
41680,Oakton-Skokie,3/1/2019,896.4,377.4,235.4,21888
40890,O'Hare Airport,3/1/2019,10391,8121,9202.4,304827
40820,Rosemont,3/1/2019,5886.7,3543.8,2331.2,152995
40230,Cumberland,3/1/2019,4145.7,1808,1081.8,101509
40750,Harlem-O'Hare,3/1/2019,2916.6,1405.8,842.6,72490
41280,Jefferson Park,3/1/2019,6130.7,3170.6,2323.8,156216
41330,Montrose-O'Hare,3/1/2019,2651.6,1205.6,847.6,65950
40550,Irving Park-O'Hare,3/1/2019,4185.5,2194,1633.4,107032
41240,Addison-O'Hare,3/1/2019,2992.5,1308.8,863,73701
40060,Belmont-O'Hare,3/1/2019,4569.7,901.6,668,103811
41020,Logan Square,3/1/2019,7589.5,5103,3509.4,202442
40570,California/Milwaukee,3/1/2019,5646,2996,2064.4,143868
40670,Western/Milwaukee,3/1/2019,5484,2487.6,1737.4,136289
40590,Damen/Milwaukee,3/1/2019,6298.6,4344.4,2862,168303
40320,Division/Milwaukee,3/1/2019,6307.7,3183,2104.2,158897
41410,Chicago/Milwaukee,3/1/2019,4077.1,1742.8,1218,100424
40490,Grand/Milwaukee,3/1/2019,2773.8,1535.4,1139.8,71626
40370,Washington/Dearborn,3/1/2019,13783.7,6604,4479,344872
40790,Monroe/Dearborn,3/1/2019,8179.9,2051.4,1481.8,189444
40070,Jackson/Dearborn,3/1/2019,6935.6,2681.6,1912,168616
41340,LaSalle,3/1/2019,3007.4,1114.6,907.2,73265
40430,Clinton-Forest Park,3/1/2019,3345.6,978.6,873.2,79517
40350,UIC-Halsted,3/1/2019,6266.9,2131.4,1331.4,148919
40470,Racine,3/1/2019,2247.8,949,654.2,55219
40810,Medical Center,3/1/2019,2978.5,1024.6,674.2,71043
40220,Western-Forest Park,3/1/2019,1618,888.2,644.6,41643
40250,Kedzie-Homan-Forest Park,3/1/2019,1734.8,1066.4,796.4,45744
40920,Pulaski-Forest Park,3/1/2019,1683.7,1330.6,1090.4,47462
40970,Cicero-Forest Park,3/1/2019,1253.5,796.8,564.4,33130
40010,Austin-Forest Park,3/1/2019,1815.3,695.6,509.4,44146
40180,Oak Park-Forest Park,3/1/2019,1769.1,564.8,354,41746
40980,Harlem-Forest Park,3/1/2019,1163.3,560,334.6,28903
40390,Forest Park,3/1/2019,3082.9,1374,957.2,76396
41030,Polk,3/1/2019,3122.8,691.8,403,71052
40830,18th,3/1/2019,1724.1,1112,606.8,44800
40210,Damen-Cermak,3/1/2019,1513.5,790.8,450.2,37988
40740,Western-Cermak,3/1/2019,1074.8,609.2,367.2,27453
40440,California-Cermak,3/1/2019,1284.3,711.2,466.8,32861
41040,Kedzie-Cermak,3/1/2019,978.9,557,363,25157
40780,Central Park,3/1/2019,1079.7,600.4,369.8,27525
40150,Pulaski-Cermak,3/1/2019,987.8,603.2,427.2,25895
40600,Kostner,3/1/2019,471.1,271.8,178.6,12145
40420,Cicero-Cermak,3/1/2019,1117.5,749.8,519,29811
40580,54th/Cermak,3/1/2019,2041.5,1071.6,657.8,51518
40020,Harlem-Lake,3/1/2019,3453.5,2182.6,1383.6,90355
41350,Oak Park-Lake,3/1/2019,1495.3,735.6,449,37324
40610,Ridgeland,3/1/2019,1294.3,532.2,261.8,31150
41260,Austin-Lake,3/1/2019,1696.1,895.2,611.8,43153
40280,Central-Lake,3/1/2019,1823.1,1111.2,788.2,47782
40700,Laramie,3/1/2019,1108.9,665,469,28957
40480,Cicero-Lake,3/1/2019,1118.1,758.2,551.2,30028
40030,Pulaski-Lake,3/1/2019,1432.9,979,712.8,38550
41670,Conservatory,3/1/2019,873.8,624,450,23720
41070,Kedzie-Lake,3/1/2019,1377,754,538.4,35379
41360,California-Lake,3/1/2019,1019.5,489,342.4,25566
40170,Ashland-Lake,3/1/2019,2451.5,1277.6,792,61830
41510,Morgan-Lake,3/1/2019,3485.9,2074.6,1273.2,89943
41160,Clinton-Lake,3/1/2019,4425.9,1301.2,790.4,103402
41690,Cermak-McCormick Place,3/1/2019,1696.3,1549.6,933.8,48040
41120,35-Bronzeville-IIT,3/1/2019,1680,827.4,553.2,42182
40300,Indiana,3/1/2019,784.7,338.8,277.8,19561
41270,43rd,3/1/2019,904.7,426.4,305.6,22658
41080,47th-South Elevated,3/1/2019,992.7,576.8,402,25741
40130,51st,3/1/2019,909.7,540.2,389.2,23750
40510,Garfield-South Elevated,3/1/2019,985.7,536.4,399.8,25381
41140,King Drive,3/1/2019,437.2,265.6,196.6,11493
40720,East 63rd-Cottage Grove,3/1/2019,936.2,524,367.4,24118
40940,Halsted/63rd,3/1/2019,560,269.8,186.6,14042
40290,Ashland/63rd,3/1/2019,977.7,515.8,369.2,24957
41290,Kimball,3/1/2019,4005.8,2492.2,1565.2,104408
41180,Kedzie-Brown,3/1/2019,1996.5,1355.4,963.6,53522
40870,Francisco,3/1/2019,1660.3,823.2,553.8,41751
41010,Rockwell,3/1/2019,1845.9,834,557,45718
41480,Western-Brown,3/1/2019,3934.3,2466.6,1612,103013
40090,Damen-Brown,3/1/2019,2904,1457.4,874.4,72642
41500,Montrose-Brown,3/1/2019,2606.7,1420.6,890.4,66295
41460,Irving Park-Brown,3/1/2019,3240,1603,1000.6,81058
41440,Addison-Brown,3/1/2019,2642.2,1209.4,680.4,64935
41310,Paulina,3/1/2019,2801.6,1591.4,960.4,71592
40360,Southport,3/1/2019,3492.4,2262,1461.4,91958
41210,Wellington,3/1/2019,3069.2,1454,832.4,75886
40530,Diversey,3/1/2019,5489.2,2976.8,1749,138903
40660,Armitage,3/1/2019,4219,2306.4,1469.8,107480
40800,Sedgwick,3/1/2019,3557.2,2048.4,1435,92119
40710,Chicago/Franklin,3/1/2019,6798.5,2945.8,1649.4,165744
